id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1804484,1569864,2026-03-09 02:16:47 +0000,2026-03-09 02:16:47 +0000,"<em><p>Yachtvaarwel Jakro <a href=""#question-1569864"" rel=""nofollow"">said</a></p></em> <blockquote>I receive the following error message: Not enough disk space to download new messages. Try deleting old mail, emptying the Trash, and compacting your mail folders and then try again.  I get the message when I want to download new emails.  The suggestions to fix  the problem DO NOT WORK. I cannot compact, the Trash is empty and I know there is GB's of space on my C: drive, which contains all Windows software. What to do? </blockquote> <p>Probably disable your third party antivirus that is causing windows to report the disk is full because it is scanning the relevant files and blocking Thunderbird. </p>",MattAuSupport,false,1,0
1804549,1569866,2026-03-09 11:49:20 +0000,2026-03-09 11:49:20 +0000,"<p>First, highlight all entries and delete them. </p><p>Now, there are two choices. Pick whichever works for you.  </p><p><strong>The CSV approach</strong> </p> <ol><li> enter one good email address with fields you normally use into thunderbird's addressbook </li><li> click the three dots to the right of addressbook name and export in csv format. This will be your template </li><li> open that export into a spreadsheet program </li><li> note the top row. this shows the columns as thunderbird expects them to be </li><li> open your exported outlook csv into spreadsheet and adjust columns to match, including the top row.  </li><li> save as csv </li><li> import into thunderbird </li></ol> <p>OR </p><p><strong>The Thunderbird import approach</strong> Use the Thunderbird import for CSV at tools&gt;import&gt;import from a file if a screen opens to show selected fields for the import, this happens because Thunderbird senses that mapping is needed. (see attached) </p> <ol><li> untick the fields that are either incorrect or not desired for the import </li><li> next, use the drop-down menu on each desired incorrect mapping and select the appropriate entry. For example, in the attached screenshot, the Nickname is incorrectly assigned to Title, and the true nickname is assigned as Secondary Email. Resolving this is a simple as clicking the drop-down menu and selecting the Nickname option.  </li><li> once all corrections are done, click the submit button. </li></ol>",davidsk,false,0,0
1811723,1569866,2026-04-14 14:50:17 +0000,2026-04-14 14:50:17 +0000,"<p>rancher4951, did this work for you? </p>",wsmwk,false,0,0
1804548,1569912,2026-03-09 11:46:09 +0000,2026-03-09 11:46:09 +0000,<p>What makes you think it is a calendar?  It could just as well be an address book. </p><p>Commonly Google accounts add a calendar and an address book along with the mail account.  Sometimes more than one calendar. </p>,MattAuSupport,false,0,0
1804559,1569912,2026-03-09 13:01:03 +0000,2026-03-09 13:01:03 +0000,"<p>Because it says so. :)   See attached. </p><p>As far as I know, Google does not have any access to my address book, I have certainly not authorised that. The address book is not co-ordinated or shared with other devices. </p><p>John </p>",john1197,false,0,0
1804561,1569912,2026-03-09 13:15:44 +0000,2026-03-09 13:15:44 +0000,"<p><img src=""https://assets-prod.sumo.prod.webservices.mozgcp.net/media/uploads/images/2026-03-09-05-59-06-2fa67f.png""> </p><p>It says ""Provider for Google Calendar"" that is an addon you have installed.  If you no longer wish to use it, I suggest you uninstall it. </p>",MattAuSupport,false,0,0
1804564,1569912,2026-03-09 13:46:15 +0000,2026-03-09 13:46:15 +0000,"<p>Spot on! Thanks. </p><p>I thought I read it was integrated as part of Thunderbird now, evidently not. </p><p>Many thanks indeed, glad to have got rid of that. </p><p>John </p>",john1197,false,0,0
1804547,1569921,2026-03-09 11:44:32 +0000,2026-03-09 11:44:32 +0000,"<p>Dit artikel geeft een overzicht met mogelijke oplossingen als verzenden niet lukt: <a href=""https://support.mozilla.org/nl/kb/kan-geen-berichten-verzenden"" rel=""nofollow"">https://support.mozilla.org/nl/kb/kan-geen-berichten-verzenden</a> </p>",Mozilla-assistent,false,0,0
1804546,1569924,2026-03-09 11:41:36 +0000,2026-03-09 11:41:36 +0000,"<p>Outlook calendars have always required an addon.  See <a href=""https://support.mozilla.org/en-US/questions/1557280"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1557280</a> </p>",MattAuSupport,false,0,0
1804576,1569924,2026-03-09 16:10:14 +0000,2026-03-09 16:10:14 +0000,<p>I have solved the problem by reverting to Thunderbird ESR hich allowws these addons </p>,kytews,false,1,0
1818308,1569924,2026-05-14 14:15:19 +0000,2026-05-14 14:50:26 +0000,"<p>Hi, I was looking for info about syncing my <a href=""http://outlook.com"" rel=""nofollow"">outlook.com</a> calendar with Thunderbird because I've recently had issues with it and had to remove it, and then couldn't find a way to re-add it - after finding this thread I now know why! </p><p>I looked at the Thunderbird desktop roadmap, it says that full exchange support is ""Active"" - does that mean it's working in Thunderbird or that it's being actively worked on? The roadmap isn't clear, there's no explanation of what the development categories mean: <a href=""https://roadmaps.thunderbird.net/en-US/desktop/"" rel=""nofollow"">https://roadmaps.thunderbird.net/en-US/desktop/</a> </p>",madb1lly,false,0,0
1818480,1569924,2026-05-15 09:16:51 +0000,2026-05-15 09:16:51 +0000,"<p>Hi all, Very  nice that someone has said my post is a chosen solution, but what do the roadmaps actually mean!? 😭 </p>",madb1lly,false,0,0
1804670,1569925,2026-03-10 11:59:55 +0000,2026-03-10 11:59:55 +0000,<p>Does this Trash folder have the typical symbol of a (trash) bin system folder or a yellow generic folder symbol? </p>,Mapenzi,false,1,0
1804682,1569925,2026-03-10 13:40:30 +0000,2026-03-10 13:40:30 +0000,"<p>Thanks for the reply, Mapenzi. It was the usual symbol.  </p><p>Problem resolved now - not by anything I did, apparently! I had repeatedly tried to drag Trash to other places, including withing folders, or just deleting it. Then that suddenly worked! Despite several previous restarts not helping, this happened long after a restart. Maybe something got uncorrupted? Anyway, it's fine now. </p>",cten,false,0,0
1804571,1569948,2026-03-09 15:42:32 +0000,2026-03-09 15:42:32 +0000,<p>Hoe bedoelt u dit precies? Duurt het lang voordat een bericht dat u vanaf uw iPhone hebt verzonden binnenkomt bij de ontvanger? Hebt u dit vergeleken met verzenden via dezelfde account op een ander apparaat? </p>,markh2,false,0,0
1804579,1569948,2026-03-09 16:47:07 +0000,2026-03-09 16:47:07 +0000,"<p>Ja klopt, als ik een email vanaf mijn iPhone naar Mozilla Thunderbird verstuur kan het tegenwoordig uren duren voordat hij aankomt tot soms wel pas de volgende dag. Dit was eerder niet het geval.  </p><p>De emails die ik vanaf mijn iPhone naar een ander apparaat verstuur komen direct aan. </p>",jtromp-coenen,false,0,0
1804580,1569948,2026-03-09 16:51:40 +0000,2026-03-09 16:51:40 +0000,<p>Zelfs als ik onder ' Bestand' klik op 'Nieuwe berichten ophalen voor....' dan haalt ie ze niet meteen meer binnen terwijl dit voorheen wel het geval iwas. </p>,jtromp-coenen,false,0,0
1804652,1569948,2026-03-10 09:30:53 +0000,2026-03-10 09:30:53 +0000,<p>Kunt u in die lange tussentijd eens controleren via webmail of het bericht daar al wel aanwezig is? </p>,Mozilla-assistent,false,0,0
1805767,1569948,2026-03-15 17:31:42 +0000,2026-03-15 17:31:42 +0000,<p>Ook in de webmail zijn betreffende emails niet binnengekomen . </p>,jtromp-coenen,false,0,0
1805768,1569948,2026-03-15 17:33:29 +0000,2026-03-15 17:33:29 +0000,<p>Nee ook via webmail zijn betreffende emails niet binnengekomen. </p>,jtromp-coenen,false,0,0
1805976,1569948,2026-03-16 14:36:01 +0000,2026-03-16 14:36:01 +0000,"<p>In dat geval lijkt er bij het verzenden iets mis te gaan; Thunderbird leest de berichten in vanaf de server, dus ze zouden dan zichtbaar moeten zijn in uw webmail. </p>",markh2,false,0,0
1805977,1569948,2026-03-16 14:39:11 +0000,2026-03-16 14:39:11 +0000,<p>Vreemdgenoeg zijn alle emails vanuit mijn iPhone verstuurd. Ik vraag me alleen wel af waar ze dan blijven als ze dus niet aankomen? </p>,jtromp-coenen,false,0,0
1805980,1569948,2026-03-16 14:51:29 +0000,2026-03-16 14:51:29 +0000,<p>Enige manier wat inmiddels gelukt is vanuit mijn iPhone in de betreffende foto's te selecteren in de bibliotheek en dan via 'deel' en via email versturen. Alleen krijg je dan in de email geen aparte bijlagen te zien maar zijn de foto's direct in de mail zelf gezet wat soms lastiger kan zijn ivm opslaan. </p>,jtromp-coenen,false,0,0
1806359,1569948,2026-03-18 14:26:39 +0000,2026-03-18 14:26:39 +0000,"<p>Dag Mark, Het probleem is inmiddels opgelost. Het had te maken met de gevoeligheid van het 'afdekplaatje' op mijn iPhone. Bij te zacht drukken bij Verzenden pakte ie hem niet en nu wel.  </p><p>Bedankt voor het meedenken naar oplossingen. </p><p>Simone (namens mw. Tromp-Coenen) </p>",jtromp-coenen,false,1,0
1806398,1569948,2026-03-18 16:02:12 +0000,2026-03-18 16:02:12 +0000,<p>Fijn dat het is opgelost! </p>,markh2,false,0,0
1804647,1569949,2026-03-10 07:20:19 +0000,2026-03-10 07:20:19 +0000,<p>Thunderbird voor iOS is nog in ontwikkeling. Naar verwachting is het in de loop van het jaar beschikbaar in de App Store. </p><p>Kunt u een schermafdruk delen van het installatiescherm? </p>,markh2,false,0,0
1804581,1569958,2026-03-09 16:58:56 +0000,2026-03-09 16:58:56 +0000,"<p>Open the Address Book tab.  At the top of the sidebar panel click on the little symbol ""Mailingliste anlegen"". This will open a pop-up ""Neues Verteilerliste"" .... etc </p>",Mapenzi,false,1,0
1804622,1569963,2026-03-09 22:04:00 +0000,2026-03-09 22:04:00 +0000,"<p>Hola,  Para borrar la contraseña maestra ver la siguiente guía: <a href=""https://support.mozilla.org/es/kb/contrase-maestra#w_has-olvidado-la-contrasena"" rel=""nofollow"">https://support.mozilla.org/es/kb/contrase-maestra#w_has-olvidado-la-contrasena</a> </p><p>Puedes indicarnos si tiene mas consultas o puedes cerrar la consulta actual eligiendo la respuesta útil/solución. ¡Gracias! </p>",pcp04,false,0,0
1804655,1569969,2026-03-10 10:42:53 +0000,2026-03-10 10:42:53 +0000,<p>Je moest rmk doen links in het vak. </p>,Linuxrules,false,0,0
1804646,1569975,2026-03-10 07:14:56 +0000,2026-03-10 07:14:56 +0000,<p>De app maakt gebruik van de contactenlijst in uw telefoon. Zorg ervoor dat de gewenste contacten in uw telefoon staan. </p>,markh2,false,1,0
1805040,1569975,2026-03-12 06:31:32 +0000,2026-03-12 06:31:32 +0000,"<p>Ja, bedankt! En de Davx app installeren was nodig voor de remote koppeling naar de contactenlijst. </p>",Linuxrules,false,0,0
1805044,1569975,2026-03-12 06:54:33 +0000,2026-03-12 06:54:33 +0000,"<p>Mooi dat het via die kleine omweg alsnog in te regelen is, bedankt voor de terugkoppeling! </p>",markh2,false,0,0
1804586,1569998,2026-03-09 17:46:58 +0000,2026-03-09 17:46:58 +0000,<p>Addition: clicking &lt;k&gt; or &lt;shift+k&gt; in the email does not resolve the problem. </p>,mp+firefox,false,0,0
1804595,1569999,2026-03-09 18:54:37 +0000,2026-03-09 18:54:37 +0000,"<p>For Owl, presumably contacting the developer of the add-on would be your best bet. </p><p>Alternatively you could give the TB built-in Exchange implementation a try. <a href=""https://wiki.mozilla.org/Thunderbird:Exchange"" rel=""nofollow"">https://wiki.mozilla.org/Thunderbird:Exchange</a> </p><p>Note, for the latter it would be best to use the latest release version of TB - currently v148.0. Make sure to first create a backup of your Thunderbird profile in case you're upgrading from an older version. <a href=""https://support.mozilla.org/en-US/kb/profiles-where-thunderbird-stores-user-data#w_backing-up-a-profile"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/profiles-where-thunderbird-stores-user-data#w_backing-up-a-profile</a> <a href=""https://support.mozilla.org/kb/thunderbird-release"" rel=""nofollow"">https://support.mozilla.org/kb/thunderbird-release</a> </p>",christ1,false,0,0
1804645,1570010,2026-03-10 07:13:31 +0000,2026-03-10 07:13:31 +0000,"<p>Android-apps werken in de meeste gevallen op dit besturingssysteem, dus het is de moeite waard om het te proberen denk ik. Of het goed werkt is een ander verhaal, Thunderbird is er niet op getest, dus dat moet proefondervindelijk worden vastgesteld. </p>",markh2,false,0,0
1804814,1570010,2026-03-11 01:48:15 +0000,2026-03-11 01:48:15 +0000,"<p>Bedankt, Mark. We moeten het gewoon proberen..? Groet </p>",ebernard1,false,0,0
1804843,1570010,2026-03-11 06:52:48 +0000,2026-03-11 06:52:48 +0000,"<p>Ja, ik denk het wel. De kans is groot dat het gewoon werkt, en zo niet, dan is er geen man overboord en is dat ook duidelijk. Gebruik wel IMAP, zodat de berichten niet per ongeluk worden verwijderd. </p><p>We horen graag of het functioneert! </p>",markh2,false,0,0
1804628,1570050,2026-03-10 01:48:33 +0000,2026-03-10 01:48:33 +0000,<p>Is your computer Windows?  Or another software? </p><p>I have a shortcut to Thunderbird on my Windows 11 taskbar or Desktop.   </p><p>Usually Thunderbird will make a shortcut after you install the program.  Good Luck. </p><p>Hope this helps you. </p>,polodoxie,false,0,0
1804667,1570057,2026-03-10 11:52:54 +0000,2026-03-10 11:52:54 +0000,"<p>Do you use the IMAP protocol for this email account on all your devices? The messages not displayed on your Mac, have they been detected as spam on your mobile devices? </p>",Mapenzi,false,0,1
1804664,1570060,2026-03-10 11:44:37 +0000,2026-03-10 11:44:37 +0000,"<p>Where are you seeing dozens of incoming messages being downloaded, in the Status Bar in the lower left corner of the main window? Do you have several email accounts and which tab is active when you start Thunderbird? </p>",Mapenzi,false,0,1
