id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1820370,1583256,2026-05-23 00:46:39 +0000,2026-05-23 00:46:39 +0000,"<p>Please show us a listing of the contents of both the Profiles folder (appdata\roaming\thunderbird\profiles) and the Thunderbird folder (appdata\roaming\thunderbird).  Screen shots will do. </p><p>Also post the contents of your PROFILES.INI file, which is normally found in the Thunderbird folder. </p>",rednoise,false,1,0
1820535,1583256,2026-05-23 15:29:03 +0000,2026-05-23 15:29:03 +0000,<p>I'm wondering if I should just delete all of the profiles in the profiles subfolder and let the new install create its own profile. But what I was trying to do.... maybe foolishly...was to install a new thunderbird program but retain the configuration I have on my current one.....Many thanks for your offer to help! Images added. </p>,jmcla,false,0,0
1820546,1583256,2026-05-23 16:07:43 +0000,2026-05-23 16:07:43 +0000,"<p>If you have the explicit profile you used, not the Thunderbird folder, but the actual profile folder, this should be easy. Your old profiles.ini file will have its name.  When you open that old profile in windows file explorer, you will several files, one of which is abook.sqlite and probably an imapmail folder and a mail folder. You are getting a no profiles found message because whatever you are placing there has its own problems.  Here are my suggested steps: </p> <ol><li> delete any appdata\roaming\thunderbird folder while thunderbird isn't running </li><li> restart thunderbird so it can create a default profile  </li><li> bypass the prompt to setup an account and click help&gt;troubleshootinginformation </li><li> scroll to 'profile folder' and click 'open folder'  </li><li> exit thunderbird </li><li> you are now in the profile. delete everything  </li><li> now, copy your saved profile and paste it in here. </li><li> restart thunderbird and it should see it. </li></ol>",davidsk,false,0,0
1820601,1583256,2026-05-23 20:20:39 +0000,2026-05-23 20:20:39 +0000,"<em><p>John Clarke <a href=""#answer-1820535"" rel=""nofollow"">said</a></p></em> <blockquote>I'm wondering if I should just delete all of the profiles in the profiles subfolder and let the new install create its own profile. But what I was trying to do.... maybe foolishly...was to install a new thunderbird program but retain the configuration I have on my current one.....Many thanks for your offer to help! Images added. </blockquote> <p>Well, I was hoping to see the file dates and sizes in your screen shots, but they're not there, and you didn't post the content of the PROFILES.INI file. I was going to try to repair your incomplete attempt to restore your profile, but now I think it will be less complicated for you to start over by following david's method. </p>",rednoise,false,0,0
1820612,1583256,2026-05-23 22:30:46 +0000,2026-05-23 22:30:46 +0000,"<p>Lin and David. Many thanks for help. I had to jump through some hoops, but I eventually got it working. I didn't realize that you had to establish your account with TB before it would create a profile! So I wasted a lot of time on that one, copying profiles to the appdata\thunderbird\profiles folder. Also there were some issues with the Outgoing and incoming server settings. Spectrum wasn't much help, and I got most of the help from internet sources for the server settings, but i have it set up now. </p><p>Now I need t decide if I want to try to recapture the layout I've been using for years or not. I'm finding that the new setting (for me) is pretty good, with the contents of the new mails showing up on the right pane. Anyway, I have a functional email now and I'm grateful for the help!  If anybody wants it, I have copies of the incoming and outgoing server settings which work for me and will post them. Jack (Also, I had to go to Google to find out how to get rid of the ""donate"" nag screen. I had already contributed but couldn't close it.) </p>",jmcla,false,0,0
1820613,1583256,2026-05-23 22:31:56 +0000,2026-05-23 22:31:56 +0000,<p>see above </p>,jmcla,false,0,0
1820584,1583261,2026-05-23 18:15:34 +0000,2026-05-23 18:15:34 +0000,"<p>i presume the namecheap settings are posted on your cpanel Please post screenshot of that, plus of your server settings pane and your SMTP server settings pane, plus complete error message text. Screenshot of where to find those panes is attached. Thank you </p>",davidsk,false,1,0
1821031,1583261,2026-05-26 00:05:16 +0000,2026-05-26 00:05:16 +0000,"<p>Thank you for your quick reply. I have fixed the problem thanks to your reply. I'm running Thunderbird on my Mac Studio and also on my MacBook Pro. I didn't realize it but my second domain email was working fine on the Mac Studio but  I had the wrong manual config Port number on my MacBook Pro compared to my MacStudio and didn't notice it until now. Once I conformed the port number my second domain email propagated with the ""lost"" messages on my MacBook Pro. So all good for now. Thanks again for your reply. </p>",david955,false,0,0
1821120,1583261,2026-05-26 13:54:44 +0000,2026-05-26 13:54:44 +0000,"<p>You're welcome, It was a pleasure to assist. :) </p>",davidsk,false,0,0
1820382,1583267,2026-05-23 02:13:21 +0000,2026-05-23 02:13:21 +0000,"<p>Portable versions of Thunderbird can be found here: </p><p><a href=""https://portableapps.com/apps/internet/thunderbird_portable"" rel=""nofollow"">https://portableapps.com/apps/internet/thunderbird_portable</a> </p><p><a href=""https://portableapps.com/apps/internet/thunderbird-portable-esr"" rel=""nofollow"">https://portableapps.com/apps/internet/thunderbird-portable-esr</a> </p><p><a href=""https://portableapps.com/apps/internet/thunderbird_portable/legacy"" rel=""nofollow"">https://portableapps.com/apps/internet/thunderbird_portable/legacy</a> </p><p>This must be a Portable issue, not a Thunderbird issue. Any 16-bit Thunderbird would be decades old, if there ever was one. Maybe it's an old Portable installer program that's causing the complaint. Most if all old versions of Thunderbird will run on Windows 11, though you probably don't want to run very old ones. </p>",rednoise,false,0,0
1820392,1583271,2026-05-23 03:56:47 +0000,2026-05-23 03:56:47 +0000,"<p>Menu item &lt;View | Sort By | Unthreaded&gt; </p><p>or </p><p>Click the little ""tree"" icon in the message list column header to toggle between threaded and unthreaded. You may have to add that ""thread"" column first. </p><p>or </p><p>Click the “Message list display options” icon at the right side of the Message List Header, and choose &lt;Sort By | Unthreaded&gt; </p><p>For the default for new folders, see &lt;Settings | General | Default Threading&gt;. </p>",rednoise,false,0,0
1820399,1583277,2026-05-23 05:30:53 +0000,2026-05-23 05:30:53 +0000,"<p>If you set all computers up to use IMAP, everything you do on one machine will synchronize with the others. That is, new messages will download to them all, and messages you delete on one will delete on all. But you can set the travel laptops to only download full copies of the most recent messages, which would save time and disk space. Those settings are found in &lt;Accounts Settings | Synchronization &amp; Storage | Disk Space&gt;. Local Folders, of course, live separately on each machine. </p>",rednoise,false,0,0
1820482,1583278,2026-05-23 13:15:32 +0000,2026-05-23 13:15:32 +0000,"<p>Suggestions are always welcome , but need to be submitted at <a href=""http://connect.mozilla.org"" rel=""nofollow"">connect.mozilla.org</a>, under the IDEAS section. This forum is only a peer-to-peer forum for tech support. Thank you. </p>",davidsk,false,1,0
1820548,1583278,2026-05-23 16:10:45 +0000,2026-05-23 16:14:01 +0000,"<p>Thanks for the feedback! I'm pretty new to suggesting Thunderbird features. If anyone wants to vote on this, I've submitted the idea over on Mozilla Connect: <a href=""https://connect.mozilla.org/t5/ideas/auto-inclution-of-headers-when-submitting-spam-reports/idi-p/126326"" rel=""nofollow"">https://connect.mozilla.org/t5/ideas/auto-inclution-of-headers-when-submitting-spam-reports/idi-p/126326</a> </p>",paul.farr6,false,0,0
1820455,1583289,2026-05-23 10:44:13 +0000,2026-05-23 10:44:13 +0000,"<p>R-click (on the account name with the empty Sent folder) &gt; Subscribe .... This will open a little ""Subscribe"" window with the list of all available folders for this account.  Please take a screen shot of the folder list in the Subscribe window. </p>",Mapenzi,false,1,0
1820492,1583289,2026-05-23 13:44:24 +0000,2026-05-23 13:44:24 +0000,"<p>In account settings, which folder is set to save sent messages? </p>",mozilla98,false,0,0
1820807,1583289,2026-05-24 19:47:01 +0000,2026-05-24 20:18:20 +0000,"<p>Hello there </p><p><br> </p><p>If the mailbox is subscribed but remains empty, the local Thunderbird cache or index file may be corrupt. Navigate to &gt; Properties &gt; Repair Folder and allow a few moments for the folder to re-index and synchronize. </p><p><br> </p><p><em><strong>Use</strong></em> <a href=""https://support.mozilla.org/en-US/kb/how-to-make-screenshots"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/how-to-make-screenshots</a> </p><p><em><strong>Tip</strong></em> Which folder is set to save sent messages? </p>",Googlethunderbird.,false,0,0
1820622,1583352,2026-05-23 23:50:47 +0000,2026-05-23 23:50:47 +0000,"<p>Then you have to change your filters/ rules :-) </p><p><strong>Anytime you told</strong> Thunderbird to sort your email from this contact or domain to a specific folder. Or something like that - Thunderbird has a lot of possibilities (settings) for organizing your mails. </p><p>This is he doing now. </p><p>Maybe it's helpful to look for a kind of muster (are the misguided mails from the same person/ in a date range/ marked with priority/ ...), or you <em>check simple the rules/ settings</em>. </p><p>Without further information I'm sorry not to help you more. </p>",derNorden,false,0,0
1820566,1583381,2026-05-23 17:07:27 +0000,2026-05-23 17:07:27 +0000,"<em><p>claude.blanchard50 <a href=""#question-1583381"" rel=""nofollow"">said</a></p></em> <blockquote>Hello, I have a Thunderbird shortcut on my desktop.  When I try to move the icon to the taskbar, it doesn't appear.  I'm running Windows 11 on a new PC (ASUS GALAXY 5 PRO). Thanks in advance. </blockquote>",claude.blanchard50,false,0,0
1820586,1583381,2026-05-23 18:17:36 +0000,2026-05-23 18:17:36 +0000,"<p>Try this:  - start thunderbird  - while running, right click and click 'pin to taskbar'  - let me know if that suffices.  thanks </p>",davidsk,false,0,0
1820588,1583381,2026-05-23 18:28:49 +0000,2026-05-23 18:28:49 +0000,"<p>Hello, Perfect thank you very much! </p>",claude.blanchard50,false,0,0
1820602,1583381,2026-05-23 20:23:02 +0000,2026-05-23 20:23:02 +0000,<p>Kewl! :) Always glad to assist. :) </p>,davidsk,false,0,0
