id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1806089,1571277,2026-03-17 01:03:18 +0000,2026-03-17 03:46:48 +0000,"<p>""Can not quite get email to work"" is too vague to troubleshoot from. Specific detailed description of what you did and what error messages you see is necessary. But I'll guess... </p><p>Method is the same for all platforms. If it's not working with the ""experimental"" Account Hub feature, turn it off and configure manually. That feature is found at Settings | General | Account Hub&gt;. Uncheck the ""Create accounts..."" box and try adding the account again. You will need the email setting from your provider. I found these on the Earthlink site. I can't verify them, but give them a try I found them at  </p><p><a href=""https://help.earthlink.net/portal/en/kb/articles/email-server-settings"" rel=""nofollow"">https://help.earthlink.net/portal/en/kb/articles/email-server-settings</a> </p> <hr> <p>EarthLink POP3 Settings </p><p>Incoming POP3 settings are unique to each EarthLink domain.  The format is pop.(domain name).  The outgoing server is the same regardless of domain.    </p><pre>   Pop Incoming Server: pop.earthlink.net (pop.mindspring.com, pop.peoplepc.com, etc)    Incoming Port Number: 995    Incoming Security Setting: SSL/TLS    Authentication is Required: Use your full email address and password. </pre> <pre>   Outgoing Server: smtpauth.earthlink.net (same for all EarthLink domains)    Outgoing Port Number: 587    Outgoing Security Setting: STARTTLS    Authentication is Required: Use your full email address and password. </pre>",rednoise,false,0,0
1806159,1571285,2026-03-17 13:46:39 +0000,2026-03-17 13:46:39 +0000,"<p>Who is the mail provider? </p><p>And please tell us, does something in <a href=""https://support.mozilla.org/en-US/kb/thunderbird-and-yahoo"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/thunderbird-and-yahoo</a> help? </p>",wsmwk,false,0,0
1807061,1571285,2026-03-21 17:30:34 +0000,2026-03-21 17:30:34 +0000,"<p>Email provider is AOL/Verizon. The others are GMail and Yahoo. They seem to work, but occasionally they fail when sending tests between accounts. AOL/Verizon is asking for outbound server password. Inbound works but outbound fails.  I have checked connection under Security Settings which says Failed using SSL/TLS Have run every available troubleshooting short of completely reinstalling account, including turning off Anti Virus, VPN, using troubleshooting mode.  I've attached some screenshots which may assist. Interesting that outbound failed, but when you check server connectivity it was successful.  I hope this is helpful. </p>",mjb.sro,false,0,0
1807188,1571285,2026-03-22 10:02:42 +0000,2026-03-22 10:02:42 +0000,"<p>Use these settings for the outgoing server: Server Name: <a href=""http://smtp.aol.com"" rel=""nofollow"">smtp.aol.com</a> Port: 465 Authentication method: OAuth2 Connection Security: SSL/TLS </p>",christ1,false,0,1
1807241,1571285,2026-03-22 17:53:21 +0000,2026-03-22 17:53:21 +0000,"<p><a href=""http://SMTP.AOL.com"" rel=""nofollow"">SMTP.AOL.com</a> is incorrect for the legacy <a href=""http://Verizon.net"" rel=""nofollow"">Verizon.net</a> addresses. </p>",mjb.sro,false,0,0
1807252,1571285,2026-03-22 18:31:42 +0000,2026-03-22 18:31:42 +0000,<p>Did you try it? </p>,christ1,false,0,0
1806104,1571286,2026-03-17 04:12:50 +0000,2026-03-17 04:12:50 +0000,"<p>You can zoom out on the QR code image by pressing and holding the &lt;CTRL&gt; key while tapping the plus (+) key. Similarly, you can zoom in on it with CTRL and minus (-). CTRL+0 (zero) returns it to regular, un-zoomed size. </p><p>These are common useful key commands for most web browsers, and they also work in many parts of Thunderbird such as in the message view and compose windows. </p>",rednoise,false,1,0
1806138,1571322,2026-03-17 09:25:19 +0000,2026-03-17 09:25:19 +0000,"<p>You probably by mistake activated one of the buttons in the Quick Filter toolbar. Just click once on the big ""Quick Filter"" button (visible in the upper right corner in my image) to disable it and your messages will be back. </p>",Mapenzi,false,0,0
1806136,1571327,2026-03-17 09:21:37 +0000,2026-03-17 09:21:37 +0000,"<p>System running on Apple Inc. MacBookAir7,2 </p>",a.yank.for.yes,false,0,0
1806199,1571328,2026-03-17 15:50:56 +0000,2026-03-17 15:50:56 +0000,"<p>VPNs sometimes interfere with software, so on possibility is to disable the VPN. </p>",davidsk,false,0,1
